119.177,2.18815,1.67698,1.20015,4169.607885,10929.60339,9.14265,12.61708,41.95,0.02971,0.028245,32.718455,899.776905,0.61348,1
85.591,1.495475,1.173315,0.837815,3344.129945,5485.51604,9.85191,13.658415,35.88,0.03873,0.0365,43.52185,1303.302575,0.63188,1
118.503,1.947735,1.507335,1.071965,3498.09836,9951.962135,8.57806,11.883265,40.675,0.03285,0.02788,47.40159,1665.311045,0.71684,1
85.199,1.29503,1.02447,0.70361,2734.869535,5092.52281,8.02522,10.77489,41.765,0.043625,0.038665,36.088695,1447.28603,0.77125,1
128.186,2.08703,1.69712,1.08526,3722.409715,11039.42997,8.143105,11.350745,35.495,0.027265,0.023935,46.130825,2042.100315,0.65475,1
62.537,0.896225,0.698905,0.47315,2147.974055,2752.184255,9.180465,12.535575,31.97,0.04979,0.041835,38.74974,2171.419205,0.68942,1
89.407,1.488945,1.19034,0.762075,3261.32121,5794.34513,9.067375,12.86261,36.52,0.038475,0.033865,39.618925,1573.99661,0.77488,1
107.747,1.904785,1.491605,1.021535,3857.31671,8481.143035,9.673195,12.76123,35.78,0.0365,0.030935,33.27796,1215.647935,0.49388,1
82.535,1.25538,0.99385,0.663215,596.443245,6717.987945,11.970155,17.036035,22.725,0.04594,0.039205,18.263905,577.292955,0.87014,1
94.143,1.619305,1.245555,0.754645,3887.274225,7021.27671,9.40525,13.13965,43.16,0.03699,0.030625,45.700375,2193.250415,0.75683,1
293.623,4.721015,3.781865,2.56186,5543.096365,62325.10913,7.95612,11.364315,38.515,0.01456,0.012095,64.52249,2736.820965,0.33205,2
142.569,2.4771,1.96489,1.238215,1055.973435,19193.35524,10.213615,14.909365,32.925,0.026195,0.023275,19.471965,482.75141,0.71638,2
345.944,5.929015,4.75477,3.1514,6633.63355,88119.30929,8.13465,11.321055,38.89,0.01196,0.010485,101.509145,3089.32534,0.46723,2
157.235,2.756775,2.2188,1.408365,4054.1882,17704.26581,8.08968,11.48878,40.73,0.02378,0.01909,57.64167,2130.78698,0.5137,2
299.048,4.33616,3.406695,2.11896,5204.046215,69856.79969,7.547165,10.684405,44.41,0.016325,0.013885,81.18588,2633.72053,0.35045,2
130.942,1.855275,1.484745,0.942575,3435.48647,13514.55603,7.843345,10.774675,48.465,0.031035,0.028305,45.802695,1643.341555,0.48437,2
281.406,4.3455,3.47364,2.25015,5732.20376,59833.89612,7.74995,10.62904,41.315,0.016685,0.01473,56.79871,2303.93883,0.44194,2
130.06,2.0774,1.68046,1.11221,3271.728375,12973.9228,9.206845,13.29552,39.025,0.03495,0.02804,29.823745,1151.602695,0.26424,2
128.251,2.572415,2.092365,1.48551,4551.04514,12660.09784,9.764215,14.916655,33.2,0.022305,0.020095,47.283935,1666.03678,0.55015,2
255.436,4.43626,3.585335,2.301485,5520.0255,47427.84185,7.890805,11.73451,43.11,0.015645,0.01362,55.22404,1845.215965,0.37796,2
130.171,1.710635,1.269305,0.831175,3140.422765,11968.01161,6.958945,8.82561,44.74,0.031165,0.02785,56.683305,2659.013875,0.70711,2
110.019,1.69003,1.346375,0.86454,689.67776,12220.25671,10.45875,14.93811,24.14,0.032415,0.030465,17.85268,427.12206,0.53481,2
268.597,5.847805,4.50901,2.589615,9635.803885,67489.29453,10.16237,14.20412,30.62,0.01453,0.011965,42.181195,1163.41473,0.46651,2
166.639,2.55151,2.072455,1.38319,842.90513,28740.25433,10.09753,14.71092,35.055,0.0224,0.02034,25.588705,630.879915,0.41622,2
319.211,5.81204,4.513405,2.86337,7993.997765,86933.46314,8.505595,11.71038,37.075,0.013465,0.01198,65.98184,2390.489325,0.39446,2
201.886,4.11462,3.22217,2.187905,5851.90735,30152.92704,10.313985,14.421685,34.405,0.01837,0.01678,68.637515,1432.68816,0.64621,2
214.135,3.887025,3.081435,1.97815,5489.815955,35117.28675,8.98083,12.80535,36.855,0.016495,0.01502,59.845515,1560.08369,0.35405,2
380.914,6.32276,5.02962,3.155095,6814.2249,108400.7753,8.46466,11.743995,40.68,0.012465,0.010025,97.855995,3022.02532,0.31743,2
118.604,2.572275,2.003745,1.411525,4856.061815,11227.33621,11.192785,15.24278,31.9,0.03105,0.028395,27.44531,565.439015,0.43182,2
148.461,2.52908,1.974355,1.36686,4073.33231,16611.75668,9.059245,12.288005,41.78,0.027155,0.025605,44.497035,946.605655,0.83542,2
202.375,3.47107,2.711035,1.806965,4567.395,30665.66587,8.16976,11.36956,44.9,0.019425,0.01729,67.390835,1747.999915,0.63325,2
380.02,8.00727,6.32184,4.08065,8390.27568,121650.8827,9.950205,14.347455,29.92,0.01083,0.009605,56.576165,1450.805545,0.49064,2
259.326,5.960805,4.65949,3.39127,8778.43926,58909.05767,11.571635,16.5692,27.2,0.01741,0.016555,31.024445,502.122555,0.31436,2
153.746,3.161425,2.50843,1.62974,5740.626765,19163.94304,10.422825,14.56656,39.615,0.02855,0.025335,23.68304,509.451835,0.80405,2
331.003,6.132755,4.898705,3.135625,7438.757375,80349.71308,9.700675,13.95281,35.38,0.01128,0.01008,82.320005,2554.14717,0.35734,2
436.449,8.511115,6.558845,4.30943,9351.58674,158882.3928,9.38768,13.581515,32.505,0.00954,0.008115,75.080635,2068.173165,0.37805,2
621.274,8.38881,6.62956,4.173905,8731.59658,359361.664,7.94631,11.29275,47.245,0.011065,0.00925,101.14177,2381.27657,0.21271,2
379.541,6.42411,5.172265,3.52299,6087.88242,103575.555,8.35919,11.69532,39.38,0.01208,0.00956,60.992295,2433.564935,0.42063,2
480.183,12.257145,9.290525,6.06353,10809.30786,173514.5643,12.388965,17.662715,29.09,0.00887,0.007355,73.56604,1404.83206,0.46238,2
516.62,5.669445,4.452505,2.96059,5529.49893,206970.3229,5.923455,8.050385,53.94,0.011515,0.011035,143.66574,4523.42091,0.27118,2
643.361,12.102995,9.691375,6.27707,8730.8396,335055.9614,9.209135,13.107605,36.98,0.00692,0.00591,148.98205,4054.1161,0.31388,2
560.001,9.45909,7.26951,5.38903,8659.33077,238122.8581,7.71073,11.18742,42.59,0.007965,0.0071,116.789175,3560.78573,0.09788,2
458.227,6.60617,5.09514,3.228155,7357.581115,168545.3034,7.262055,10.17453,53.41,0.01241,0.01003,75.907095,2652.283045,0.4248,2
