170.288,1.69754,1.41315,1.00163,2885.25798,23989.18422,4.34878,6.254845,71.675,0.032205,0.0294,99.10257,3835.88047,0.69084,1
169.944,1.736245,1.436915,1.018795,2903.72112,23911.04426,4.503735,6.538725,67.63,0.031365,0.02738,107.046025,5370.237695,0.77181,1
137.286,1.357715,1.12389,0.809485,2725.87239,17432.10874,4.719425,6.7726,69.115,0.039875,0.03733,69.32417,2520.59029,0.72383,1
77.744,0.74868,0.616835,0.43975,1710.393175,4743.79555,4.62797,6.649055,72.435,0.046575,0.046065,228.43499,10950.88055,0.95157,1
69.153,0.73334,0.61996,0.44198,1841.284315,3818.83629,4.945745,6.714045,70.535,0.05751,0.05379,104.167245,4798.047075,0.91361,1
53.866,0.64086,0.53905,0.383195,1825.54336,2091.91565,6.10046,8.697915,60.74,0.068035,0.0589,68.949825,3845.52453,0.90199,1
82.182,0.741325,0.616775,0.43308,1961.28681,5959.624485,4.23467,5.54115,83.59,0.058225,0.058455,136.792175,5474.8366,0.96311,1
107.066,1.63372,1.3049,0.82185,4417.144455,15494.35057,6.46758,8.87185,64.415,0.041955,0.04175,33.20163,787.377365,0.84874,1
133.415,2.02955,1.531365,0.943295,6736.98478,37652.54655,6.49597,9.53895,65.345,0.036045,0.034225,34.88182,969.93569,0.94285,1
150.527,1.5254,1.206665,0.7303,914.57412,37756.37942,7.73854,10.317585,63.56,0.04053,0.044275,16.016725,365.843155,0.90242,1
213.252,3.207765,2.47749,1.428555,6877.21992,53198.28402,6.503885,9.24534,60.2,0.02346,0.02327,43.25119,1170.53716,0.59426,2
445.394,4.948085,3.89119,2.564195,6102.868465,212292.7098,4.617215,6.89313,69.01,0.015825,0.01612,154.84033,4612.78396,0.62042,2
219.388,2.216685,1.748745,1.079325,6216.17396,71562.17821,5.124075,7.5315,75.82,0.03424,0.031995,54.50978,1555.67343,0.91729,2
299.105,3.209965,2.595765,1.624435,4218.80811,73213.15106,3.95848,5.67483,75.195,0.018625,0.01717,137.151135,4938.012035,0.60031,2
159.094,2.03944,1.584695,1.019875,5183.80608,28708.23942,6.81134,9.37483,54.825,0.03834,0.03542,39.285235,1148.6801,0.66009,2
336.67,3.189655,2.52316,1.532965,6272.420085,149454.0773,4.443695,6.39305,74.925,0.02785,0.026885,86.04092,1804.984805,0.5776,2
317.32,5.63061,4.44529,2.601535,9440.87947,106217.7631,7.211235,10.22948,50.325,0.01806,0.01688,42.53706,868.65349,0.2514,2
116.367,1.1346,0.91071,0.522115,2696.076825,12014.85026,5.17115,7.298285,69.07,0.042115,0.0396,63.30568,2724.229115,0.79837,2
115.862,4.777825,3.878125,2.28203,7007.061535,258725.467,5.07365,6.99587,69.325,0.01555,0.01528,114.738345,2923.88599,0.70446,2
296.051,3.724575,3.062525,1.856415,6270.963085,88401.25763,5.833825,8.375115,62.84,0.021165,0.01933,70.13577,1852.15217,0.67933,2
186.848,2.060905,1.647145,1.068095,4846.73497,45750.64352,5.99003,8.4901,62.295,0.03297,0.03393,54.93708,1784.70042,0.76627,2
218.202,2.28728,1.796735,1.162255,5844.66457,61663.55689,5.23006,7.30144,68.545,0.030595,0.029865,63.89644,1777.22006,0.85917,2
207.38,2.303445,1.853495,1.159525,3925.596285,35540.46901,4.89111,7.046315,69.36,0.022045,0.021855,116.74552,3775.391535,0.72875,2
134.417,1.20233,0.98825,0.738115,2309.748345,14491.35795,4.752845,6.62504,67.21,0.033705,0.030085,150.058325,10920.83382,0.77644,2
151.066,2.147535,1.69358,1.050835,6269.951505,42347.21902,5.89564,8.76079,65.97,0.031015,0.03084,48.282575,1325.399975,0.91027,2
311.683,4.79716,3.736415,2.622265,5465.374195,74905.1583,6.083965,9.32004,52.965,0.01418,0.011815,107.67736,3313.976125,0.25844,2
271.052,3.35277,2.6314,1.815295,4735.357885,67873.93048,4.714195,7.062495,69.3,0.01959,0.01773,105.602235,3054.61378,0.58358,2
368.435,4.790835,3.846475,2.409545,5648.492785,131010.5977,5.04074,7.683605,65.96,0.018085,0.0162,114.811275,2795.38853,0.52798,2
220.359,2.731745,2.21257,1.571775,4767.84524,43201.13934,6.76026,8.80085,58.63,0.023715,0.023215,77.34913,1944.93017,0.54191,2
149.171,1.72622,1.372855,0.94917,3127.7759,20238.8684,5.304235,7.75053,67.075,0.028415,0.03027,108.666815,3203.80424,0.71106,2
111.733,1.58485,1.33315,0.86,2885.98028,10218.79372,6.02369,8.97359,57.725,0.037795,0.03392,75.126045,3311.189915,0.60648,2
198.135,3.70182,2.99933,1.99492,5463.35924,30383.64861,8.656835,12.45696,43.47,0.023245,0.019705,61.04073,1605.478135,0.20407,2
115.589,1.31932,1.018185,0.670755,3176.11342,13793.21675,5.98674,8.154745,60.435,0.05221,0.0534,75.51092,2190.299155,0.55758,2
163.226,2.928215,2.2326,1.51794,6816.082865,30108.42768,6.28047,9.042145,56.04,0.021625,0.020925,82.81202,1912.773355,0.5593,2
382.17,4.842255,3.87868,1.97865,8940.909855,173853.482,6.31266,9.16611,61.365,0.020095,0.01824,50.71206,1183.466575,0.2138,2
275.687,3.03893,2.34901,1.51006,7397.437545,105947.5684,5.55085,7.876055,67.945,0.027645,0.02547,55.14882,1438.29344,0.78865,2
